10, 8, 2, -38.790201
10, 9, 2, -47.019590
10, 10, 2, -61.885036
10, 1, 3, -35.027868
10, 2, 3, -28.083294
10, 3, 3, -34.852333
10, 4, 3, -35.203442
10, 5, 3, -27.319120
10, 6, 3, -30.886970
10, 7, 3, -22.937993
10, 8, 3, -25.499759
10, 9, 3, -31.046668
10, 10, 3, -39.290467
10, 1, 4, -30.226102
10, 2, 4, -23.005473
10, 3, 4, -32.214923
10, 4, 4, -25.952393
10, 5, 4, -25.708667
10, 6, 4, -25.356182
10, 7, 4, -18.203227
10, 8, 4, -23.249146
10, 9, 4, -28.237163
10, 10, 4, -34.589813
10, 1, 5, -29.921462
10, 2, 5, -22.682285
10, 3, 5, -33.319250
10, 4, 5, -23.391725
10, 5, 5, -27.944058
10, 6, 5, -24.424257
10, 7, 5, -18.070014
10, 8, 5, -24.464852
10, 9, 5, -29.108377
10, 10, 5, -34.510483
11, 1, 1, -52.613838
11, 2, 1, -44.006675
11, 3, 1, -46.505563
11, 4, 1, -29.397397
11, 5, 1, -76.226274
11, 6, 1, -40.552323
11, 7, 1, -37.451439
11, 8, 1, -42.974200
11, 9, 1, -42.101350
11, 10, 1, -47.064205
11, 1, 2, -58.617673
11, 2, 2, -67.062480
11, 3, 2, -40.481515
11, 4, 2, -43.456130
11, 5, 2, -40.080725
11, 6, 2, -57.335275
11, 7, 2, -60.773707
11, 8, 2, -37.752235
11, 9, 2, -38.170270
11, 10, 2, -57.773304
11, 1, 3, -47.284203
11, 2, 3, -33.627081
11, 3, 3, -24.161286
11, 4, 3, -34.114586
11, 5, 3, -26.717299
11, 6, 3, -33.006480
11, 7, 3, -23.926788
11, 8, 3, -24.454502
11, 9, 3, -22.540969
11, 10, 3, -35.470349
11, 1, 4, -42.300611
11, 2, 4, -28.304842
11, 3, 4, -21.495317
11, 4, 4, -24.668727
11, 5, 4, -25.111953
11, 6, 4, -27.551646
11, 7, 4, -19.089348
11, 8, 4, -22.183751
11, 9, 4, -19.827418
11, 10, 4, -30.703714
11, 1, 5, -41.848146
11, 2, 5, -27.826639
11, 3, 5, -22.563785
11, 4, 5, -22.018796
11, 5, 5, -27.346399
11, 6, 5, -26.682952
11, 7, 5, -18.901402
11, 8, 5, -23.376468
11, 9, 5, -20.772460
11, 10, 5, -30.578898
12, 1, 1, -50.632019
12, 2, 1, -44.251610
12, 3, 1, -47.482190
12, 4, 1, -33.241432
12, 5, 1, -74.912492
12, 6, 1, -40.722595
12, 7, 1, -47.063054
12, 8, 1, -43.465363
12, 9, 1, -40.448327
12, 10, 1, -48.610147
12, 1, 2, -56.795076
12, 2, 2, -69.242404
12, 3, 2, -42.011248
12, 4, 2, -46.936964
12, 5, 2, -40.046918
12, 6, 2, -57.936589
12, 7, 2, -69.653138
12, 8, 2, -38.452318
12, 9, 2, -35.813295
12, 10, 2, -59.484096
12, 1, 3, -46.438535
12, 2, 3, -35.096997
12, 3, 3, -25.715975
12, 4, 3, -38.496612
12, 5, 3, -26.704111
12, 6, 3, -32.638192
12, 7, 3, -34.332003
12, 8, 3, -25.149721
12, 9, 3, -20.528277
12, 10, 3, -37.496879
12, 1, 4, -41.261995
12, 2, 4, -29.525961
12, 3, 4, -23.022716
12, 4, 4, -28.857007
12, 5, 4, -25.103854
12, 6, 4, -27.263118
12, 7, 4, -29.387770
12, 8, 4, -22.859181
12, 9, 4, -17.909779
12, 10, 4, -32.662835
12, 1, 5, -40.654146
12, 2, 5, -28.893354
12, 3, 5, -24.056285
12, 4, 5, -26.118976
12, 5, 5, -27.337253
12, 6, 5, -26.459573
12, 7, 5, -29.140767
12, 8, 5, -24.029183
12, 9, 5, -18.927928
12, 10, 5, -32.491654
13, 1, 1, -50.645632
13, 2, 1, -45.239613
13, 3, 1, -45.946948
13, 4, 1, -33.391349
13, 5, 1, -66.933113
13, 6, 1, -38.779263
13, 7, 1, -52.815869
13, 8, 1, -45.857917
13, 9, 1, -39.794782
13, 10, 1, -47.933685
13, 1, 2, -56.923909
13, 2, 2, -71.312820
13, 3, 2, -40.992307
13, 4, 2, -46.741198
13, 5, 2, -33.273969
13, 6, 2, -56.380905
13, 7, 2, -74.021746
13, 8, 2, -41.049719
13, 9, 2, -34.502275
13, 10, 2, -58.946931
13, 1, 3, -47.580239
13, 2, 3, -37.260087
13, 3, 3, -24.733124
13, 4, 3, -39.174037
13, 5, 3, -19.953143
13, 6, 3, -30.132999
13, 7, 3, -40.943677
13, 8, 3, -27.744659
13, 9, 3, -19.560339
13, 10, 3, -37.298474
13, 1, 4, -42.198717
13, 2, 4, -31.436521
13, 3, 4, -22.013812
13, 4, 4, -29.342237
13, 5, 4, -18.357957
13, 6, 4, -24.841387
13, 7, 4, -35.888324
13, 8, 4, -25.434679
13, 9, 4, -17.035888
13, 10, 4, -32.395554
13, 1, 5, -41.427715
13, 2, 5, -30.650516
13, 3, 5, -23.013415
13, 4, 5, -26.517354
13, 5, 5, -20.590209
13, 6, 5, -24.104906
13, 7, 5, -35.577567
13, 8, 5, -26.582236
13, 9, 5, -18.126334
13, 10, 5, -32.177117
14, 1, 1, -49.919924
14, 2, 1, -43.633710
14, 3, 1, -52.431771
14, 4, 1, -31.202689
14, 5, 1, -64.757729
14, 6, 1, -38.816425
14, 7, 1, -51.825614
14, 8, 1, -46.003375
14, 9, 1, -44.189265
14, 10, 1, -48.910232
14, 1, 2, -56.276033
14, 2, 2, -69.878679
14, 3, 2, -47.958888
14, 4, 2, -44.223256
14, 5, 2, -32.233300
14, 6, 2, -56.737549
14, 7, 2, -71.360007
14, 8, 2, -39.766277
14, 9, 2, -38.290329
14, 10, 2, -60.038547
14, 1, 3, -47.976972
14, 2, 3, -36.782908
14, 3, 3, -31.746390
14, 4, 3, -37.502046
14, 5, 3, -18.935762
14, 6, 3, -29.584001
14, 7, 3, -40.870918
14, 8, 3, -26.460588
14, 9, 3, -23.688725
14, 10, 3, -38.750653
14, 1, 4, -42.377426
14, 2, 4, -30.703818
14, 3, 4, -29.002234
14, 4, 4, -27.480118
14, 5, 4, -17.345629
14, 6, 4, -24.379439
14, 7, 4, -35.699903
14, 8, 4, -24.131457
14, 9, 4, -21.257218
14, 10, 4, -33.777350
14, 1, 5, -41.435314
14, 2, 5, -29.765816
14, 3, 5, -29.968778
14, 4, 5, -24.569709
14, 5, 5, -19.576638
14, 6, 5, -23.711924
14, 7, 5, -35.320289
14, 8, 5, -25.256842
14, 9, 5, -22.419059
14, 10, 5, -33.510756
15, 1, 1, -48.021374
15, 2, 1, -44.052846
15, 3, 1, -50.539333
15, 4, 1, -31.389698
15, 5, 1, -63.642069
15, 6, 1, -38.841111
15, 7, 1, -53.811644
15, 8, 1, -46.525673
15, 9, 1, -45.065188
15, 10, 1, -48.006119
15, 1, 2, -54.423799
15, 2, 2, -69.736643
15, 3, 2, -46.515795
15, 4, 2, -44.096338
15, 5, 2, -32.184287
15, 6, 2, -56.982874
15, 7, 2, -71.639353
15, 8, 2, -41.457744
15, 9, 2, -38.614343
15, 10, 2, -59.226684
15, 1, 3, -47.197567
15, 2, 3, -38.287250
15, 3, 3, -30.360016
15, 4, 3, -38.194501
15, 5, 3, -18.911287
15, 6, 3, -28.997142
15, 7, 3, -43.826450
15, 8, 3, -28.039674
15, 9, 3, -24.349047
15, 10, 3, -38.319858
15, 1, 4, -41.365845
15, 2, 4, -31.950476
15, 3, 4, -27.592190
15, 4, 4, -27.985051
15, 5, 4, -17.326190
15, 6, 4, -23.883091
15, 7, 4, -38.535010
15, 8, 4, -25.679771
15, 9, 4, -22.009293
15, 10, 4, -33.274619
15, 1, 5, -40.244493
15, 2, 5, -30.862258
15, 3, 5, -28.526556
15, 4, 5, -24.990518
15, 5, 5, -19.555861
15, 6, 5, -23.286428
15, 7, 5, -38.080990
15, 8, 5, -26.783651
15, 9, 5, -23.241544
15, 10, 5, -32.958958
16, 1, 1, -50.589475
16, 2, 1, -46.608482
16, 3, 1, -48.395998
16, 4, 1, -29.463905
16, 5, 1, -62.302670
16, 6, 1, -39.194513
16, 7, 1, -52.379482
16, 8, 1, -47.334907
16, 9, 1, -43.718923
16, 10, 1, -49.389185
16, 1, 2, -57.011850
16, 2, 2, -71.282915
16, 3, 2, -44.791402
16, 4, 2, -41.870999
16, 5, 2, -31.847903
16, 6, 2, -57.422519
16, 7, 2, -68.594536
16, 8, 2, -42.990831
16, 9, 2, -36.772986
16, 10, 2, -60.680656
16, 1, 3, -50.883844
16, 2, 3, -41.886837
16, 3, 3, -28.701789
16, 4, 3, -36.762515
16, 5, 3, -18.600638
16, 6, 3, -28.712439
16, 7, 3, -43.409446
16, 8, 3, -29.459395
16, 9, 3, -22.838941
16, 10, 3, -40.174041
16, 1, 4, -44.804564
16, 2, 4, -35.291151
16, 3, 4, -25.911439
16, 4, 4, -26.368714
16, 5, 4, -17.020557
16, 6, 4, -23.692217
16, 7, 4, -37.992596
16, 8, 4, -27.068463
16, 9, 4, -20.589669
16, 10, 4, -35.055270
16, 1, 5, -43.495693
16, 2, 5, -34.054867
16, 3, 5, -26.814483
16, 4, 5, -23.291533
16, 5, 5, -19.248801
16, 6, 5, -23.168270
16, 7, 5, -37.458129
16, 8, 5, -28.150621
16, 9, 5, -21.891260
16, 10, 5, -34.689622
17, 1, 1, -50.618622
17, 2, 1, -45.793165
17, 3, 1, -52.064451
17, 4, 1, -33.153433
17, 5, 1, -61.183272
17, 6, 1, -42.177401
17, 7, 1, -44.911838
17, 8, 1, -48.242102
17, 9, 1, -43.835193
17, 10, 1, -49.419875
17, 1, 2, -57.039052
17, 2, 2, -69.256065
17, 3, 2, -48.850291
17, 4, 2, -45.274456
17, 5, 2, -31.672540
17, 6, 2, -60.319591
17, 7, 2, -59.659298
17, 8, 2, -44.038661
17, 9, 2, -36.452057
17, 10, 2, -60.762410
17, 1, 3, -52.032521
17, 2, 3, -42.075983
17, 3, 3, -32.835692
17, 4, 3, -40.933770
17, 5, 3, -18.452153
17, 6, 3, -31.029378
17, 7, 3, -36.996764
17, 8, 3, -30.392892
17, 9, 3, -22.843386
17, 10, 3, -40.673760
17, 1, 4, -45.688938
17, 2, 4, -35.221185
17, 3, 4, -30.023934
17, 4, 4, -30.359374
17, 5, 4, -16.877070
17, 6, 4, -26.106150
17, 7, 4, -31.449295
17, 8, 4, -27.970676
17, 9, 4, -20.683250
17, 10, 4, -35.479816
17, 1, 5, -44.184153
17, 2, 5, -33.839339
17, 3, 5, -30.896487
17, 4, 5, -27.201089
17, 5, 5, -19.103797
17, 6, 5, -25.656758
17, 7, 5, -30.827801
17, 8, 5, -29.030895
17, 9, 5, -22.053034
17, 10, 5, -35.063252
18, 1, 1, -42.603382
18, 2, 1, -37.835561
18, 3, 1, -51.692501
18, 4, 1, -33.325903
18, 5, 1, -61.173267
18, 6, 1, -42.597505
18, 7, 1, -41.249817
18, 8, 1, -46.630353
18, 9, 1, -42.221382
18, 10, 1, -48.075175
18, 1, 2, -49.003819
18, 2, 2, -60.041941
18, 3, 2, -48.842066
18, 4, 2, -45.173488
18, 5, 2, -32.552151
18, 6, 2, -60.446770
18, 7, 2, -54.685726
18, 8, 2, -42.573459
18, 9, 2, -34.458824
18, 10, 2, -59.450448
18, 1, 3, -45.140519
18, 2, 3, -35.084700
18, 3, 3, -32.910723
18, 4, 3, -41.575429
18, 5, 3, -19.359734
18, 6, 3, -30.754281
18, 7, 3, -34.424284
18, 8, 3, -28.812415
18, 9, 3, -21.169009
18, 10, 3, -39.796120
18, 1, 4, -38.514372
18, 2, 4, -27.971708
18, 3, 4, -30.078642
18, 4, 4, -30.824795
18, 5, 4, -17.789631
18, 6, 4, -25.931050
18, 7, 4, -28.740765
18, 8, 4, -26.358660
18, 9, 4, -19.096599
18, 10, 4, -34.525313
18, 1, 5, -36.805189
18, 2, 5, -26.447138
18, 3, 5, -30.921513
18, 4, 5, -27.587017
18, 5, 5, -20.014756
18, 6, 5, -25.558019
18, 7, 5, -28.025076
18, 8, 5, -27.396726
18, 9, 5, -20.533354
18, 10, 5, -34.056895
19, 1, 1, -44.424346
19, 2, 1, -42.404147
19, 3, 1, -43.315571
19, 4, 1, -33.263610
19, 5, 1, -65.662832
19, 6, 1, -38.521602
19, 7, 1, -39.352058
19, 8, 1, -48.258485
19, 9, 1, -35.641185
19, 10, 1, -47.240269
19, 1, 2, -50.790027
19, 2, 2, -63.392240
19, 3, 2, -40.803843
19, 4, 2, -44.849610
19, 5, 2, -37.881228
19, 6, 2, -55.844296
19, 7, 2, -51.625469
19, 8, 2, -44.354091
19, 9, 2, -27.555757
19, 10, 2, -58.631451
19, 1, 3, -48.090835
19, 2, 3, -40.582445
19, 3, 3, -24.963393
19, 4, 3, -41.969309
19, 5, 3, -24.717822
19, 6, 3, -25.952374
19, 7, 3, -33.646104
19, 8, 3, -30.476853
19, 9, 3, -14.577793
19, 10, 3, -39.426423
19, 1, 4, -41.162179
19, 2, 4, -33.213387
19, 3, 4, -22.112044
19, 4, 4, -31.047408
19, 5, 4, -23.152679
19, 6, 4, -21.231968
19, 7, 4, -27.820897
19, 8, 4, -27.991306
19, 9, 4, -12.591638
19, 10, 4, -34.077013
19, 1, 5, -39.240066
19, 2, 5, -31.549246
19, 3, 5, -22.926019
19, 4, 5, -27.731809
19, 5, 5, -25.376121
19, 6, 5, -20.937063
19, 7, 5, -27.003192
19, 8, 5, -29.007005
19, 9, 5, -14.094073
19, 10, 5, -33.555795
20, 1, 1, -37.841912
20, 2, 1, -39.068890
20, 3, 1, -43.397346
20, 4, 1, -27.688672
20, 5, 1, -65.444044
20, 6, 1, -38.501903
20, 7, 1, -46.372369
20, 8, 1, -48.866478
20, 9, 1, -36.035179
20, 10, 1, -48.923963
20, 1, 2, -44.160862
20, 2, 2, -58.914320
20, 3, 2, -41.200907
20, 4, 2, -39.024216
20, 5, 2, -38.455848
20, 6, 2, -55.051683
20, 7, 2, -57.618443
20, 8, 2, -45.120567
20, 9, 2, -27.681227
20, 10, 2, -60.315692
20, 1, 3, -42.646358
20, 2, 3, -38.139866
20, 3, 3, -25.458385
20, 4, 3, -36.837042
20, 5, 3, -25.322446
20, 6, 3, -25.174154
20, 7, 3, -41.812191
20, 8, 3, -31.126246
20, 9, 3, -15.007753
20, 10, 3, -41.573593
20, 1, 4, -35.393362
20, 2, 4, -30.518154
20, 3, 4, -22.588796
20, 4, 4, -25.749467
20, 5, 4, -23.762245
20, 6, 4, -20.559218
20, 7, 4, -35.839464
20, 8, 4, -28.608654
20, 9, 4, -13.106332
20, 10, 4, -36.143790
20, 1, 5, -33.249783
20, 2, 5, -28.717886
20, 3, 5, -23.374637
20, 4, 5, -22.357778
20, 5, 5, -25.983922
20, 6, 5, -20.344163
20, 7, 5, -34.911212
20, 8, 5, -29.601776
20, 9, 5, -14.673091
20, 10, 5, -35.568817
